PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",nro_hogares,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia
Orellana,01,57,999,004,04,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015799900404,22015799900404010,220157999004040101,ORELLANA,ORELLANA,INES ARANGO
Orellana,01,57,999,004,04,019,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015799900404,22015799900404019,220157999004040191,ORELLANA,ORELLANA,INES ARANGO
Orellana,01,57,999,005,04,007,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015799900504,22015799900504007,220157999005040071,ORELLANA,ORELLANA,INES ARANGO
Orellana,01,57,999,005,06,002,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Ladrillo o cemento,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,4 cuartos,Si,1 hogares,8 personas,4 dormitorios,#NULL !,22015799900506,22015799900506002,220157999005060021,ORELLANA,ORELLANA,INES ARANGO
Orellana,01,58,999,002,01,003,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,5 cuartos,Si,1 hogares,8 personas,5 dormitorios,#NULL !,22015899900201,22015899900201003,220158999002010031,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,002,01,007,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,4 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899900201,22015899900201007,220158999002010071,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,002,02,019,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899900202,22015899900202019,220158999002020191,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,003,02,006,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015899900302,22015899900302006,220158999003020061,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,003,02,007,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,3 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015899900302,22015899900302007,220158999003020071,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,003,05,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,8 personas,4 dormitorios,#NULL !,22015899900305,22015899900305007,220158999003050071,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,006,01,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Caña,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899900601,22015899900601004,220158999006010041,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,006,01,017,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899900601,22015899900601017,220158999006010171,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,006,04,009,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,2,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899900604,22015899900604009,220158999006040091,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,01,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,2 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899900701,22015899900701010,220158999007010101,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,01,013,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,8 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899900701,22015899900701013,220158999007010131,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,01,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015899900701,22015899900701016,220158999007010161,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,01,027,1,Area rural,Choza,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Otros materiales,Otros materiales,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899900701,22015899900701027,220158999007010271,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,02,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899900702,22015899900702009,220158999007020091,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,02,011,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,8 personas,4 dormitorios,#NULL !,22015899900702,22015899900702011,220158999007020111,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,03,025,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,2,Por carro recolector,3 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015899900703,22015899900703025,220158999007030251,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,04,003,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899900704,22015899900704003,220158999007040031,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,007,04,008,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,7 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899900704,22015899900704008,220158999007040081,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,009,03,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,6 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015899900903,22015899900903016,220158999009030161,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,04,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tierra,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901004,22015899901004006,220158999010040061,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,04,012,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899901004,22015899901004012,220158999010040121,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,04,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899901004,22015899901004016,220158999010040161,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,07,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,8 personas,4 dormitorios,#NULL !,22015899901007,22015899901007001,220158999010070011,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,08,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",2 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901008,22015899901008002,220158999010080021,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,08,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899901008,22015899901008005,220158999010080051,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,010,08,007,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Caña revestida o bahareque,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,8 personas,Sin dormitorio,#NULL !,22015899901008,22015899901008007,220158999010080071,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,012,03,001,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,1,1,Por carro recolector,2 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901203,22015899901203001,220158999012030011,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,013,01,026,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899901301,22015899901301026,220158999013010261,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,013,01,031,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901301,22015899901301031,220158999013010311,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,013,03,018,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899901303,22015899901303018,220158999013030181,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,013,04,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,4 cuartos,Si,1 hogares,8 personas,4 dormitorios,#NULL !,22015899901304,22015899901304002,220158999013040021,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,013,05,002,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,8 personas,3 dormitorios,#NULL !,22015899901305,22015899901305002,220158999013050021,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,013,06,009,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Caña,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901306,22015899901306009,220158999013060091,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,015,01,027,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899901501,22015899901501027,220158999015010271,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,015,02,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,1 cuarto,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901502,22015899901502001,220158999015020011,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,015,02,008,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,8 personas,1 dormitorio,#NULL !,22015899901502,22015899901502008,220158999015020081,ORELLANA,ORELLANA,LA BELLEZA
Orellana,01,58,999,015,02,015,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,8 personas,2 dormitorios,#NULL !,22015899901502,22015899901502015,220158999015020151,ORELLANA,ORELLANA,LA BELLEZA
Napo,01,53,999,016,04,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,9 personas,2 dormitorios,#NULL !,15015399901604,15015399901604010,150153999016040101,NAPO,TENA,CHONTAPUNTA
Orellana,01,51,999,001,02,002,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,2 cuartos,Si,1 hogares,9 personas,2 dormitorios,#NULL !,22015199900102,22015199900102002,220151999001020021,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,001,02,007,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,La queman,3 cuartos,Si,1 hogares,9 personas,2 dormitorios,#NULL !,22015199900102,22015199900102007,220151999001020071,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,001,06,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Generador de luz (Planta eléctrica),#NULL !,11,0,La queman,3 cuartos,Si,1 hogares,9 personas,3 dormitorios,#NULL !,22015199900106,22015199900106007,220151999001060071,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,001,07,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,9 personas,4 dormitorios,#NULL !,22015199900107,22015199900107003,220151999001070031,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,002,03,012,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",4 cuartos,Si,1 hogares,9 personas,4 dormitorios,#NULL !,22015199900203,22015199900203012,220151999002030121,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,02,045,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tierra,Malo,Regular,Malo,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,3 cuartos,Si,1 hogares,9 personas,3 dormitorios,#NULL !,22015199900302,22015199900302045,220151999003020451,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,003,03,012,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,3 cuartos,Si,1 hogares,9 personas,2 dormitorios,#NULL !,22015199900303,22015199900303012,220151999003030121,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,03,014,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,0,5,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,9 personas,3 dormitorios,#NULL !,22015199900403,22015199900403014,220151999004030141,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,04,038,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Teja,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso común a varias viviendas,0,1,La queman,1 cuarto,Si,1 hogares,9 personas,1 dormitorio,#NULL !,22015199900404,22015199900404038,220151999004040381,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,004,05,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,1,La queman,4 cuartos,Si,1 hogares,9 personas,3 dormitorios,#NULL !,22015199900405,22015199900405010,220151999004050101,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,2,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,9 personas,4 dormitorios,#NULL !,22015199900502,22015199900502003,220151999005020031,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,005,02,018,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal","Por tubería fuera del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,3 cuartos,Si,1 hogares,9 personas,3 dormitorios,#NULL !,22015199900502,22015199900502018,220151999005020181,ORELLANA,ORELLANA,DAYUMA
